gg_christine,鄭百翔,2017-06-06 11:50:00,2017-06-06 12:40:00,1,218,paid,0912365834,willy@gmail.com,0,1
gg_jc,李欣瑾,2017-06-07 11:50:00,2017-06-07 12:40:00,1,198,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝宗哲,2017-06-08 11:50:00,2017-06-08 12:40:00,1,109,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-06-09 11:50:00,2017-06-09 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_christine,李欣瑾,2017-06-10 11:50:00,2017-06-10 12:40:00,1,319,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-11 11:50:00,2017-06-11 12:40:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許靖玟,2017-06-12 11:50:00,2017-06-12 12:40:00,1,396,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳允豪,2017-06-13 11:50:00,2017-06-13 12:40:00,1,89,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭百翔,2017-06-14 11:50:00,2017-06-14 12:40:00,1,218,paid,0912365834,willy@gmail.com,0,1
gg_jc,李欣瑾,2017-06-15 11:50:00,2017-06-15 12:40:00,1,099,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝宗哲,2017-06-16 11:50:00,2017-06-16 12:40:00,1,109,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-06-17 11:50:00,2017-06-17 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_christine,李欣瑾,2017-06-18 11:50:00,2017-06-18 12:40:00,1,319,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-19 11:50:00,2017-06-19 12:40:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許靖玟,2017-06-20 11:50:00,2017-06-20 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳允豪,2017-06-21 11:50:00,2017-06-21 12:40:00,1,109,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭百翔,2017-06-22 11:50:00,2017-06-22 12:40:00,1,319,paid,0912365834,willy@gmail.com,0,1
gg_jc,李欣瑾,2017-06-23 11:50:00,2017-06-23 12:40:00,1,099,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝宗哲,2017-06-24 11:50:00,2017-06-24 12:40:00,1,396,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-06-25 11:50:00,2017-06-25 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_christine,李欣瑾,2017-06-26 11:50:00,2017-06-26 12:40:00,1,319,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-27 11:50:00,2017-06-27 12:40:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許靖玟,2017-06-28 11:50:00,2017-06-28 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳允豪,2017-06-29 11:50:00,2017-06-29 12:40:00,1,109,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭百翔,2017-06-30 11:50:00,2017-06-30 12:40:00,1,319,paid,0912365834,willy@gmail.com,0,1
gg_jc,李欣瑾,2017-07-01 11:50:00,2017-07-01 12:40:00,1,099,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝宗哲,2017-07-02 11:50:00,2017-07-02 12:40:00,1,396,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-03 11:50:00,2017-07-03 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_christine,李欣瑾,2017-01-01 11:50:00,2017-01-01 12:40:00,1,319,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-02-01 11:50:00,2017-02-01 12:40:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許靖玟,2017-03-01 11:50:00,2017-03-01 12:40:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,陳允豪,2017-04-01 11:50:00,2017-04-01 12:40:00,1,109,paid,0945982145,nick@gmail.com,0,1
gg_christine,鄭百翔,2017-05-01 11:50:00,2017-05-01 12:40:00,1,319,paid,0912365834,willy@gmail.com,0,1
gg_jc,李欣瑾,2017-06-01 11:50:00,2017-06-01 12:40:00,1,099,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝宗哲,2017-07-01 11:50:00,2017-07-01 12:40:00,1,396,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-01 11:50:00,2017-07-01 13:00:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_joanna,謝宗哲,2017-07-01 11:50:00,2017-07-01 12:40:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-01 11:50:00,2017-07-01 13:00:00,1,120,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-02 11:50:00,2017-07-02 12:00:00,1,109,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-02 11:50:00,2017-07-02 13:30:00,1,178,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-02 11:50:00,2017-07-02 13:20:00,1,396,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-02 11:50:00,2017-07-02 13:00:00,1,199,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-02 11:50:00,2017-07-02 13:00:00,1,278,paid,0985379082,joanna@gmail.com,0,1
gg_joanna,謝宗哲,2017-07-03 11:50:00,2017-07-03 13:00:00,1,308,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-03 11:50:00,2017-07-03 13:00:00,1,219,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-03 11:50:00,2017-07-03 13:00:00,1,396,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-03 11:50:00,2017-07-03 13:00:00,1,287,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-04 11:50:00,2017-07-04 12:00:00,1,120,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-04 11:50:00,2017-07-04 13:30:00,1,287,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-04 11:50:00,2017-07-04 13:40:00,1,396,paid,0985379082,joanna@gmail.com,0,1
gg_joanna,謝宗哲,2017-07-05 11:50:00,2017-07-05 13:40:00,1,199,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-05 11:50:00,2017-07-05 13:20:00,1,278,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-06 11:50:00,2017-07-06 13:20:00,1,218,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-06 11:50:00,2017-07-06 13:00:00,1,099,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-07 11:50:00,2017-07-07 13:20:00,1,109,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-08 11:50:00,2017-07-08 13:20:00,1,308,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-09 11:50:00,2017-07-08 13:20:00,1,120,paid,0985379082,joanna@gmail.com,0,1
gg_joanna,謝宗哲,2017-07-09 11:50:00,2017-07-08 13:00:00,1,89,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-10 11:50:00,2017-07-10 13:20:00,1,89,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-10 11:50:00,2017-07-10 13:20:00,1,396,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-11 11:50:00,2017-07-11 13:20:00,1,89,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-11 11:50:00,2017-07-11 13:00:00,1,229,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-12 11:50:00,2017-07-12 13:00:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-12 11:50:00,2017-07-12 13:00:00,1,396,paid,0985379082,joanna@gmail.com,0,1
gg_jc,李小瑾,2017-07-12 11:50:00,2017-07-12 13:00:00,1,199,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-13 11:50:00,2017-07-13 13:00:00,1,278,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-13 11:50:00,2017-07-13 13:20:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_joanna,謝宗哲,2017-07-13 11:50:00,2017-07-13 13:00:00,1,209,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-14 11:50:00,2017-07-14 13:20:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-15 11:50:00,2017-07-15 13:00:00,1,178,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-16 11:50:00,2017-07-16 13:20:00,1,396,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-16 11:50:00,2017-07-16 13:20:00,1,199,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-17 11:50:00,2017-07-17 13:20:00,1,278,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-17 11:50:00,2017-07-17 13:20:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_nick,許小靜,2017-07-18 11:50:00,2017-07-18 13:20:00,1,396,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-18 11:50:00,2017-07-18 13:20:00,1,209,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-19 11:50:00,2017-07-19 13:20:00,1,109,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-19 11:50:00,2017-07-19 13:20:00,1,178,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-19 11:50:00,2017-07-19 13:20:00,1,199,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,許靖玟,2017-07-20 11:50:00,2017-07-20 13:20:00,1,278,paid,0985379082,joanna@gmail.com,0,1
gg_nick,許小靜,2017-07-20 11:50:00,2017-07-20 13:20:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-21 11:50:00,2017-07-21 13:20:00,1,396,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-21 11:50:00,2017-07-21 13:20:00,1,209,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-22 11:50:00,2017-07-22 13:20:00,1,109,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-22 11:50:00,2017-07-22 13:20:00,1,178,paid,0919132237,jessie75919@gmail.com,0,1
gg_willy,阿翔,2017-07-23 11:50:00,2017-07-23 13:20:00,1,109,paid,0985379082,joanna@gmail.com,0,1
gg_willy,許靖玟,2017-07-23 11:50:00,2017-07-23 13:20:00,1,396,paid,0985379082,joanna@gmail.com,0,1
gg_nick,許小靜,2017-07-24 11:50:00,2017-07-24 13:20:00,1,209,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-24 11:50:00,2017-07-24 13:20:00,1,109,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-25 11:50:00,2017-07-25 13:20:00,1,178,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-07-25 11:50:00,2017-07-25 13:20:00,1,396,paid,0934323867,christine@gmail.com,0,1
gg_nick,謝阿哲,2017-07-26 11:50:00,2017-07-26 13:20:00,1,209,inprogress,0919132237,jessie75919@gmail.com,0,0
gg_willy,阿翔,2017-07-26 11:50:00,2017-07-26 13:20:00,1,109,inprogress,0985379082,joanna@gmail.com,0,0
gg_jc,李小瑾,2017-07-26 11:50:00,2017-07-26 12:20:00,1,89,inprogress,0934323867,christine@gmail.com,0,0
gg_nick,謝阿哲,2017-07-26 11:50:00,2017-07-26 13:00:00,1,89,inprogress,0919132237,jessie75919@gmail.com,0,0
gg_willy,阿翔,2017-07-26 11:50:00,2017-07-26 13:20:00,1,396,inprogress,0985379082,joanna@gmail.com,0,0
gg_joanna,謝宗哲,2017-01-01 11:50:00,2017-01-01 12:40:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-02-01 11:50:00,2017-02-01 12:40:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-03-01 11:50:00,2017-03-01 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-04-01 11:50:00,2017-04-01 12:40:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-05-01 11:50:00,2017-05-01 12:40:00,2,380,paid,0934323867,christine@gmail.com,0,1
gg_joanna,阿呆,2017-06-01 11:50:00,2017-06-01 12:40:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-01 11:50:00,2017-06-01 12:40:00,2,330,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-02 11:50:00,2017-06-02 12:40:00,2,230,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-02 11:50:00,2017-06-02 12:40:00,2,260,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-03 11:50:00,2017-06-03 12:40:00,2,260,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-06-03 11:50:00,2017-06-03 12:40:00,2,230,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-04 11:50:00,2017-06-04 12:40:00,2,530,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-04 11:50:00,2017-06-04 12:40:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-05 11:50:00,2017-06-05 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-05 11:50:00,2017-06-05 12:40:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-06-06 11:50:00,2017-06-06 12:40:00,2,640,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-06 11:50:00,2017-06-06 12:00:00,2,170,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-06 11:50:00,2017-06-07 12:00:00,2,200,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-06 11:50:00,2017-06-07 12:00:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-06 11:50:00,2017-06-08 12:00:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-06-06 11:50:00,2017-06-08 12:00:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-09 11:50:00,2017-06-09 12:00:00,2,380,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-09 11:50:00,2017-06-09 12:00:00,2,360,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-10 11:50:00,2017-06-10 12:40:00,2,560,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-10 11:50:00,2017-06-10 12:40:00,2,260,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-06-11 11:50:00,2017-06-11 12:00:00,2,260,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-11 11:50:00,2017-06-11 12:40:00,2,230,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-12 11:50:00,2017-06-12 12:00:00,2,530,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-12 11:50:00,2017-06-12 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-13 11:50:00,2017-06-13 12:00:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,李小瑾,2017-06-13 11:50:00,2017-06-13 12:40:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_jc,luluu,2017-06-14 11:50:00,2017-06-14 12:40:00,2,380,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-14 11:50:00,2017-06-14 12:00:00,2,260,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-15 11:50:00,2017-06-15 12:00:00,2,170,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-15 11:50:00,2017-06-15 12:40:00,2,200,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-16 11:50:00,2017-06-16 12:40:00,2,550,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-16 11:50:00,2017-06-16 12:40:00,2,330,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-17 11:50:00,2017-06-17 12:40:00,2,230,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-17 11:50:00,2017-06-17 12:40:00,2,530,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-18 11:50:00,2017-06-18 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-18 11:50:00,2017-06-18 12:40:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-19 11:50:00,2017-06-19 12:40:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-19 11:50:00,2017-06-19 12:40:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-20 11:50:00,2017-06-20 12:40:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-20 11:50:00,2017-06-20 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-21 11:50:00,2017-06-21 12:40:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-21 11:50:00,2017-06-21 12:40:00,2,380,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-22 11:50:00,2017-06-22 12:40:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-22 11:50:00,2017-06-22 12:40:00,2,330,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-23 11:50:00,2017-06-23 12:40:00,2,230,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-23 11:50:00,2017-06-23 12:40:00,2,260,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-24 11:50:00,2017-06-24 12:40:00,2,260,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-24 11:50:00,2017-06-24 12:40:00,2,230,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-25 11:50:00,2017-06-25 12:40:00,2,200,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-25 11:50:00,2017-06-25 12:40:00,2,240,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-26 11:50:00,2017-06-26 12:40:00,2,340,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-26 11:50:00,2017-06-26 12:40:00,2,530,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-27 11:50:00,2017-06-27 12:40:00,2,300,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-27 11:50:00,2017-06-27 12:40:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-28 11:50:00,2017-06-28 12:40:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-28 11:50:00,2017-06-28 12:40:00,2,660,paid,0912365834,willy@gmail.com,0,1
gg_jc,luluu,2017-06-29 11:50:00,2017-06-29 12:40:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,謝宗哲,2017-06-29 11:50:00,2017-06-29 12:40:00,2,300,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-06-30 11:50:00,2017-06-30 12:40:00,2,380,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-06-30 11:50:00,2017-06-30 13:40:00,2,360,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-06-30 11:50:00,2017-06-30 13:00:00,2,530,paid,0912365834,willy@gmail.com,0,1
gg_jc,阿哲,2017-07-01 11:50:00,2017-07-01 13:00:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-01 11:50:00,2017-07-01 13:00:00,2,300,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-02 11:50:00,2017-07-02 13:00:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-02 11:50:00,2017-07-02 13:00:00,2,360,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-02 11:50:00,2017-07-02 13:00:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,阿哲,2017-07-03 11:50:00,2017-07-03 13:00:00,2,300,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-03 11:50:00,2017-07-03 13:00:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-03 11:50:00,2017-07-03 13:00:00,2,300,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-04 11:50:00,2017-07-04 13:00:00,2,300,paid,0945982145,nick@gmail.com,0,1
gg_christine,阿翔,2017-07-04 11:50:00,2017-07-04 13:20:00,2,300,paid,0912365834,willy@gmail.com,0,1
gg_jc,阿哲,2017-07-05 11:50:00,2017-07-05 13:20:00,2,380,paid,0934323867,christine@gmail.com,0,1
gg_joanna,李小瑾,2017-07-05 11:50:00,2017-07-05 13:00:00,2,360,paid,0919132237,jessie75919@gmail.com,0,1
gg_nick,許小靜,2017-07-06 11:50:00,2017-07-06 13:20:00,2,330,paid,0985379082,joanna@gmail.com,0,1
gg_willy,阿豪,2017-07-06 11:50:00,2017-07-06 13:20:00,2,560,paid,0945982145,nick@gmail.com,0,1
